日期,场景ID,场景名字,原二级场景ID,原二级场景名字,计划ID,计划名字,单元ID,单元名字,主体ID,主体类型,主体名称,展现量,点击量,花费,点击率,平均点击花费,千次展现花费,总预售成交金额,总预售成交笔数,直接预售成交金额,直接预售成交笔数,间接预售成交金额,间接预售成交笔数,直接成交金额,间接成交金额,总成交金额,总成交笔数,直接成交笔数,间接成交笔数,点击转化率,投入产出比,总成交成本,总购物车数,直接购物车数,间接购物车数,加购率,收藏宝贝数,收藏店铺数,店铺收藏成本,总收藏加购数,总收藏加购成本,宝贝收藏加购数,宝贝收藏加购成本,总收藏数,宝贝收藏成本,宝贝收藏率,加购成本,拍下订单笔数,拍下订单金额,直接收藏宝贝数,间接收藏宝贝数,优惠券领取量,购物金充值笔数,购物金充值金额,旺旺咨询量,引导访问量,引导访问人数,引导访问潜客数,引导访问潜客占比,入会率,入会量,引导访问率,深度访问量,平均访问页面数,成交新客数,成交新客占比,会员首购人数,会员成交金额,会员成交笔数,成交人数,人均成交笔数,人均成交金额,曝光新客数,进店新客数,加购新客数,收藏新客数,新客支付金额,新客点击率,新客成交转化率,自然流量转化金额,自然流量曝光量
2024-09-25,371,关键词推广,371,关键词推广,69018298957,多链接_饭盒学生小学生专用收割,69475330803,多层不锈钢保温饭盒冬天24小时超长大容量带饭桶便携上班族汤壶碗,747417320309,商品,多层不锈钢保温饭盒冬天24小时超长大容量带饭桶便携上班族汤壶碗,694,50,44.64,0.07205,0.89,64.32,0.00,0,0.00,0,0.00,0,679.10,149.80,828.90,11,9,2,0.22,18.57,4.06,13,12,1,0.26,0,0,,13,3.43,13,3.43,0,,0,3.43,12,2387.00,0,0,0,0,0.00,7,127,43,28,0.65116,0,0,0.183,77,3,5,0.55556,0,84.90,1,9,1,92.10,528,43,7,0,444.40,0.0704,0.13636,136.16,2125
2024-09-25,371,关键词推广,371,关键词推广,69018298957,多链接_饭盒学生小学生专用收割,69473489297,多层超长保温饭盒桶家用上班族带饭便携汤碗可微波炉加热便当餐盒,717749108421,商品,多层超长保温饭盒桶家用上班族带饭便携汤碗可微波炉加热便当餐盒,62,0,0.00,0,,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,,,,0,0,0,,0,0,,0,,0,,0,,,,0,0.00,0,0,0,0,0.00,0,0,0,0,,,0,0,0,,0,,0,0.00,0,0,,,25,0,0,0,0.00,0,,0.00,0
2024-09-25,371,关键词推广,371,关键词推广,69018298957,多链接_饭盒学生小学生专用收割,69189258494,高中初中不锈钢保温饭盒小学生上学专用分格餐盘便当餐盒碗上班族,667030585129,商品,高中初中不锈钢保温饭盒小学生上学专用分格餐盘便当餐盒碗上班族,303,12,8.83,0.0396,0.74,29.14,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0,0.00,,0,0,0,0,1,0,,1,8.83,1,8.83,1,8.83,0.08333,,0,0.00,1,0,0,0,0.00,0,21,6,6,1,0,0,0.06931,9,4,0,,0,0.00,0,0,,,217,6,0,1,0.00,0.04332,0,0.49,60
2024-09-25,371,关键词推广,371,关键词推广,69018298957,多链接_饭盒学生小学生专用收割,69184979837,双层不锈钢超长保温饭盒便携带饭桶小型24小时上班族便当装汤壶碗,720335400398,商品,双层不锈钢超长保温饭盒便携带饭桶小型24小时上班族便当装汤壶碗,475,32,16.32,0.06737,0.51,34.36,0.00,0,0.00,0,0.00,0,164.80,69.90,234.70,3,2,1,0.09375,14.38,5.44,12,3,9,0.375,1,0,,13,1.26,13,1.26,1,16.32,0.03125,1.36,3,597.00,1,0,0,0,0.00,6,101,28,19,0.67857,0,0,0.21263,69,4,3,1,0,0.00,0,3,1,78.23,380,28,8,1,234.70,0.07078,0.09677,101.12,1714
2024-09-25,371,关键词推广,371,关键词推广,69018298957,多链接_饭盒学生小学生专用收割,69184977857,超长保温饭盒上班族可微波炉加热带饭桶多层便当盒小学生专用餐盒,743658864782,商品,超长保温饭盒上班族可微波炉加热带饭桶多层便当盒小学生专用餐盒,294,10,3.69,0.03401,0.37,12.55,0.00,0,0.00,0,0.00,0,0.00,59.90,59.90,1,0,1,0.1,16.23,3.69,1,1,0,0.1,0,0,,1,3.69,1,3.69,0,,0,3.69,1,198.00,0,0,0,0,0.00,1,22,10,10,1,0,0,0.07483,12,2,1,1,0,0.00,0,1,1,59.90,247,10,1,0,59.90,0.0365,0.1,19.24,124
2024-09-25,371,关键词推广,371,关键词推广,69018298957,多链接_饭盒学生小学生专用收割,69176471037,多层保温饭盒上班族学生专用可微波炉加热带饭桶大容量便当盒餐盒,740423777764,商品,超长保温饭盒上班族可微波炉加热带饭桶冬季便当盒餐盒小学生专用,1363,120,62.86,0.08804,0.52,46.12,0.00,0,0.00,0,0.00,0,582.63,139.80,722.43,13,11,2,0.10833,11.49,4.84,14,11,3,0.11667,3,0,,17,3.70,17,3.70,3,20.95,0.025,4.49,15,2985.00,2,1,0,0,0.00,4,187,110,99,0.9,0,0,0.1372,67,2,11,0.91667,0,0.00,0,12,1,60.20,1139,110,12,3,672.55,0.09042,0.10169,191.11,2799
2024-09-25,371,关键词推广,371,关键词推广,69018298957,多链接_饭盒学生小学生专用收割,69053744980,保温饭盒上班族小学生专用带饭桶可微波炉加热多层便携便当盒餐盒,726635389726,商品,保温饭盒冬季上班族小学生专用带饭桶可微波炉加热多层便当盒餐盒,382,27,9.65,0.07068,0.36,25.26,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0,0.00,,0,0,0,0,2,0,,2,4.83,2,4.83,2,4.83,0.07407,,0,0.00,1,1,0,0,0.00,1,44,22,20,0.90909,0,0,0.11518,17,2,0,,0,0.00,0,0,,,320,22,0,2,0.00,0.07479,0,1.83,118
2024-09-25,371,关键词推广,371,关键词推广,69018298957,多链接_饭盒学生小学生专用收割,69017239133,不锈钢保温饭盒儿童小学生专用初中一年级餐盘分格便当餐盒上班族,675934150888,商品,不锈钢保温饭盒儿童小学生专用初中一年级餐盘分格便当餐盒上班族,201,13,9.87,0.06468,0.76,49.10,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0,0.00,,0,0,0,0,0,0,,0,,0,,0,,0,,0,0.00,0,0,0,0,0.00,0,24,11,11,1,0,0,0.1194,11,2,0,,0,0.00,0,0,,,161,11,0,0,0.00,0.06878,0,0.07,40
2024-09-25,371,关键词推广,371,关键词推广,69018298957,多链接_饭盒学生小学生专用收割,69015701688,多层保温饭盒可微波炉加热带饭桶大容量便携上班族不锈钢便当餐盒,696808936573,商品,多层保温饭盒秋冬季可微波炉加热带饭桶碗上班族不锈钢便当盒餐盒,471,30,21.96,0.06369,0.73,46.62,0.00,0,0.00,0,0.00,0,145.78,239.60,385.38,6,3,3,0.2,17.55,3.66,10,8,2,0.33333,0,0,,10,2.20,10,2.20,0,,0,2.20,6,1323.00,0,0,0,0,0.00,2,60,27,24,0.88889,0,0,0.12739,30,2,5,0.83333,0,0.00,0,6,1,64.23,384,27,6,0,295.48,0.06013,0.18519,77.43,1285
2024-09-25,371,关键词推广,371,关键词推广,69018298957,多链接_饭盒学生小学生专用收割,69015689901,不锈钢超长保温饭盒冬天上班族便携带饭桶手提24小时便当盒汤壶碗,693830220783,商品,不锈钢超长保温饭盒冬天上班族便携带饭桶手提24小时便当盒汤壶碗,368,27,15.65,0.07337,0.58,42.53,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0,0.00,,2,0,2,0.07407,0,0,,2,7.83,2,7.83,0,,0,7.83,0,0.00,0,0,0,0,0.00,2,36,23,19,0.82609,0,0,0.09783,9,2,0,,0,0.00,0,0,,,295,23,2,0,0.00,0.08108,0,1.14,69
2024-09-25,371,关键词推广,371,关键词推广,68746518866,230513_好货快投,71912905769,儿童保温杯女孩学生上学专用水杯2024新款女童幼儿园吸管杯子水壶,831259714505,商品,儿童保温杯女孩学生上学专用水杯2024新款女童幼儿园吸管杯子水壶,572,13,19.46,0.02273,1.50,34.02,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0,0.00,,2,2,0,0.15385,2,0,,4,4.87,4,4.87,2,9.73,0.15385,9.73,0,0.00,2,0,0,0,0.00,0,19,13,13,1,0,0,0.03322,6,1,0,,0,0.00,0,0,,,442,13,2,2,0.00,0.02326,0,0.31,64
2024-09-25,371,关键词推广,371,关键词推广,68746518866,230513_好货快投,71893217049,库洛米儿童水杯上学专用2024新款三丽鸥双饮吸管杯子女童水壶夏季,809822264434,商品,库洛米儿童水杯上学专用2024新款三丽鸥双饮吸管杯子女童水壶夏季,6,0,0.00,0,,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,,,,0,0,0,,0,0,,0,,0,,0,,,,0,0.00,0,0,0,0,0.00,0,0,0,0,,,0,0,0,,0,,0,0.00,0,0,,,6,0,0,0,0.00,0,,0.00,0
2024-09-25,371,关键词推广,371,关键词推广,68746518866,230513_好货快投,71890280734,儿童保温杯女孩上学专用女童2024新款小学生水杯吸管杯子宝宝水壶,827189960269,商品,儿童保温杯女孩上学专用女童2024新款小学生水杯吸管杯子宝宝水壶,159,3,1.06,0.01887,0.35,6.67,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0,0.00,,0,0,0,0,0,0,,0,,0,,0,,0,,0,0.00,0,0,0,0,0.00,0,4,3,0,0,0,0,0.02516,1,1,0,,0,0.00,0,0,,,74,3,0,0,0.00,0,,0.34,3
2024-09-25,371,关键词推广,371,关键词推广,68746518866,230513_好货快投,71880032525,保温饭盒上班族冬天超长保温桶24小时不锈钢便当盒大容量便携汤壶,813205216722,商品,保温饭盒上班族冬天超长保温桶24小时不锈钢便当盒大容量便携汤壶,338,17,7.83,0.0503,0.46,23.17,0.00,0,0.00,0,0.00,0,137.80,134.80,272.60,4,2,2,0.23529,34.81,1.96,4,0,4,0.23529,0,0,,4,1.96,4,1.96,0,,0,1.96,5,994.00,0,0,0,0,0.00,0,30,16,8,0.5,0,0,0.08876,13,2,4,1,0,0.00,0,4,1,68.15,274,16,2,0,272.60,0.05229,0.25,72.02,1257
2024-09-25,371,关键词推广,371,关键词推广,68746518866,230513_好货快投,71879646159,冬天不锈钢保温饭盒超长便携大容量带饭桶24小时上班族提桶汤壶碗,632475827272,商品,秋冬季不锈钢保温饭盒超长便携大容量多层带饭桶24小时上班族汤壶,2342,265,175.10,0.11315,0.66,74.77,0.00,0,0.00,0,0.00,0,1954.88,487.30,2442.18,38,29,9,0.1434,13.95,4.61,32,25,7,0.12075,11,0,,43,4.07,43,4.07,11,15.92,0.04151,5.47,45,8586.80,6,5,0,0,0.00,26,678,208,163,0.78365,0,0,0.2895,411,3,28,0.96552,0,0.00,0,29,1,84.21,1731,208,29,8,2432.18,0.11794,0.14286,659.95,5898
2024-09-25,371,关键词推广,371,关键词推广,68746518866,230513_好货快投,71877323245,保温饭盒上班族可微波炉加热多层不锈钢便当盒学生专用带饭小餐盒,807401375016,商品,保温饭盒上班族可微波炉加热多层不锈钢便当盒学生专用带饭小餐盒,704,52,24.14,0.07386,0.46,34.29,0.00,0,0.00,0,0.00,0,407.47,118.57,526.04,10,7,3,0.19231,21.79,2.41,12,8,4,0.23077,0,0,,12,2.01,12,2.01,0,,0,2.01,14,2237.00,0,0,0,0,0.00,3,128,45,35,0.77778,0,0,0.18182,77,3,6,0.85714,0,0.00,0,7,1,75.15,527,46,8,0,441.24,0.08126,0.18367,118.45,2122
2024-09-25,371,关键词推广,371,关键词推广,68746518866,230513_好货快投,71877295329,咖啡杯保温水杯2024新款女不锈钢保冷杯子便携男生可乐豆浆随行杯,806503062347,商品,咖啡杯保温水杯2024新款女不锈钢保冷杯子便携男生可乐豆浆随行杯,440,13,2.86,0.02955,0.22,6.50,0.00,0,0.00,0,0.00,0,29.90,0.00,29.90,1,1,0,0.07692,10.45,2.86,2,2,0,0.15385,2,0,,4,0.72,4,0.72,2,1.43,0.15385,1.43,2,105.90,2,0,0,0,0.00,0,34,9,7,0.77778,0,0,0.07727,20,4,1,1,0,0.00,0,1,1,29.90,331,9,2,2,29.90,0.02864,0.08333,49.07,971
2024-09-25,371,关键词推广,371,关键词推广,68746518866,230513_好货快投,71818773137,不锈钢保温饭盒中小学生专用上班族儿童餐盒一年级分格便当盒女孩,822291560206,商品,不锈钢保温饭盒中小学生专用上班族儿童餐盒一年级分格便当盒女孩,31,0,0.00,0,,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,,,,0,0,0,,0,0,,0,,0,,0,,,,0,0.00,0,0,0,0,0.00,0,0,0,0,,,0,0,0,,0,,0,0.00,0,0,,,24,0,0,0,0.00,0,,0.00,0
2024-09-25,371,关键词推广,371,关键词推广,68746518866,230513_好货快投,71810498142,不锈钢保温饭盒中小学生专用上班族儿童餐盒一年级便当盒分格餐盘,821975642413,商品,不锈钢保温饭盒中小学生专用上班族儿童餐盒一年级便当盒分格餐盘,164,4,3.28,0.02439,0.82,20.00,0.00,0,0.00,0,0.00,0,0.00,84.90,84.90,1,0,1,0.25,25.88,3.28,1,1,0,0.25,0,0,,1,3.28,1,3.28,0,,0,3.28,1,199.00,0,0,0,0,0.00,0,5,4,3,0.75,0,0,0.03049,1,1,0,0,0,0.00,0,1,1,84.90,109,4,1,0,0.00,0.02143,0,16.50,356
2024-09-25,371,关键词推广,371,关键词推广,68746518866,230513_好货快投,71775817010,儿童保温杯女孩上学专用学生幼儿园吸管水杯2024新款库洛米三丽鸥,828830235857,商品,儿童保温杯女孩上学专用学生幼儿园吸管水杯2024新款库洛米三丽鸥,294,9,4.48,0.03061,0.50,15.24,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0,0.00,,2,2,0,0.22222,0,0,,2,2.24,2,2.24,0,,0,2.24,0,0.00,0,0,0,0,0.00,0,9,7,7,1,0,0,0.03061,0,1,0,,0,0.00,0,0,,,144,7,1,0,0.00,0.03309,0,0.12,3
2024-09-25,371,关键词推广,371,关键词推广,68746518866,230513_好货快投,71667122774,不锈钢儿童保温饭盒中小学生上学专用女孩一年级餐盒上班族便当盒,826375435952,商品,不锈钢儿童保温饭盒中小学生上学专用女孩一年级餐盒上班族便当盒,25,0,0.00,0,,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,,,,0,0,0,,0,0,,0,,0,,0,,,,0,0.00,0,0,0,0,0.00,0,0,0,0,,,0,0,0,,0,,0,0.00,0,0,,,15,0,0,0,0.00,0,,0.00,0
2024-09-25,371,关键词推广,371,关键词推广,68746518866,230513_好货快投,71606727583,密码锁保温杯儿童男孩上学专用女幼儿园小学生指纹水杯子生日礼物,828385668327,商品,密码锁保温杯儿童男孩上学专用女幼儿园小学生指纹水杯子生日礼物,65,8,10.62,0.12308,1.33,163.38,0.00,0,0.00,0,0.00,0,159.00,0.00,159.00,1,1,0,0.125,14.97,10.62,0,0,0,0,0,0,,0,,0,,0,,0,,1,399.00,0,0,0,0,0.00,1,17,5,4,0.8,0,0,0.26154,9,3,0,0,0,0.00,0,1,1,159.00,45,5,0,0,0.00,0.13725,0,80.44,777
2024-09-25,371,关键词推广,371,关键词推广,68746518866,230513_好货快投,71149931847,咖啡杯保温杯子男女生便携随行水杯办公室不锈钢高档精致手提外带,717594930272,商品,咖啡杯保温杯子男女生便携随行水杯办公室不锈钢高档精致手提外带,871,27,12.72,0.031,0.47,14.60,0.00,0,0.00,0,0.00,0,149.40,29.90,179.30,6,5,1,0.22222,14.10,2.12,6,5,1,0.22222,0,0,,6,2.12,6,2.12,0,,0,2.12,15,861.30,0,0,0,0,0.00,1,53,21,16,0.7619,0,0,0.06085,28,3,4,1,0,0.00,0,4,2,44.83,584,23,3,0,179.30,0.03266,0.23077,98.49,1441
2024-09-25,371,关键词推广,371,关键词推广,68746518866,230513_好货快投,71090159679,不锈钢保温饭盒小学生专用上班族儿童便当盒分格餐盒可微波炉加热,807019040671,商品,不锈钢保温饭盒小学生专用上班族儿童便当盒分格餐盒可微波炉加热,59,3,0.69,0.05085,0.23,11.69,0.00,0,0.00,0,0.00,0,49.90,0.00,49.90,1,1,0,0.33333,72.32,0.69,1,1,0,0.33333,1,0,,2,0.35,2,0.35,1,0.69,0.33333,0.69,1,129.00,1,0,0,0,0.00,1,19,3,3,1,0,0,0.32203,16,6,1,1,0,0.00,0,1,1,49.90,42,3,1,1,49.90,0.05769,0.33333,55.68,670
2024-09-25,371,关键词推广,371,关键词推广,68746518866,230513_好货快投,70992796066,蛋仔派对儿童水杯上学专用2024新款男孩学生分仓双饮杯子水壶夏季,803032885082,商品,蛋仔派对儿童水杯上学专用2024新款男孩学生分仓双饮杯子水壶夏季,238,28,37.80,0.11765,1.35,158.82,0.00,0,0.00,0,0.00,0,349.10,160.70,509.80,7,4,3,0.25,13.49,5.40,3,3,0,0.10714,2,0,,5,7.56,5,7.56,2,18.90,0.07143,12.60,8,1271.00,1,1,7,0,0.00,3,73,22,18,0.81818,0.03571,1,0.30672,45,3,6,0.85714,0,69.90,1,7,1,72.83,172,22,2,1,468.90,0.11737,0.24,267.49,3195
2024-09-25,371,关键词推广,371,关键词推广,68746518866,230513_好货快投,70910782549,双层不锈钢超长保温饭盒便携带饭桶小型24小时上班族便当装汤壶碗,720335400398,商品,双层不锈钢超长保温饭盒便携带饭桶小型24小时上班族便当装汤壶碗,888,82,76.81,0.09234,0.94,86.50,0.00,0,0.00,0,0.00,0,454.30,585.30,1039.60,14,6,8,0.17073,13.53,5.49,17,9,8,0.20732,5,0,,22,3.49,22,3.49,5,15.36,0.06098,4.52,14,2755.00,2,3,0,0,0.00,7,200,64,42,0.65625,0,0,0.22523,118,3,10,0.71429,0,0.00,0,14,1,74.26,589,64,11,1,750.90,0.10014,0.13514,371.23,5697
2024-09-25,371,关键词推广,371,关键词推广,68746518866,230513_好货快投,70871939928,草莓熊儿童吸管水杯大容量女高颜值上学专用大肚杯迪士尼水壶夏季,768288470467,商品,草莓熊儿童吸管水杯大容量女高颜值上学专用大肚杯迪士尼水壶夏季,161,4,1.41,0.02484,0.35,8.76,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0,0.00,,0,0,0,0,0,0,,0,,0,,0,,0,,0,0.00,0,0,0,0,0.00,0,8,4,3,0.75,0,0,0.04969,4,2,0,,0,0.00,0,0,,,99,4,0,0,0.00,0.02632,0,0.53,21
2024-09-25,371,关键词推广,371,关键词推广,68746518866,230513_好货快投,70821178732,保温饭盒上班族小学生专用一年级儿童餐盘食堂打饭碗分格便当餐盒,679889303730,商品,保温饭盒上班族小学生专用一年级儿童餐盘食堂打饭碗分格便当餐盒,371,25,13.17,0.06739,0.53,35.50,0.00,0,0.00,0,0.00,0,39.80,0.00,39.80,1,1,0,0.04,3.02,13.17,8,8,0,0.32,0,0,,8,1.65,8,1.65,0,,0,1.65,3,447.00,0,0,0,0,0.00,4,43,20,16,0.8,0,0,0.1159,18,2,1,1,0,0.00,0,1,1,39.80,254,20,5,0,39.80,0.07051,0.04545,6.51,505
2024-09-25,371,关键词推广,371,关键词推广,68746518866,230513_好货快投,70821124822,儿童水杯女学生便携上学专用吸管杯子男孩幼儿园水壶夏季2024新款,782791042668,商品,儿童水杯女学生便携上学专用吸管杯子男孩幼儿园水壶夏季2024新款,43,3,1.52,0.06977,0.51,35.35,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0,0.00,,1,1,0,0.33333,0,0,,1,1.52,1,1.52,0,,0,1.52,0,0.00,0,0,0,0,0.00,0,4,2,0,0,0,0,0.09302,1,2,0,,0,0.00,0,0,,,31,2,1,0,0.00,0.075,0,1.38,30
2024-09-25,371,关键词推广,371,关键词推广,68746518866,230513_好货快投,70821080909,蛋仔派对儿童水杯双饮杯子男孩小学生上学专用2024新款女水壶夏季,800351628092,商品,蛋仔派对儿童水杯双饮杯子男孩小学生上学专用2024新款女水壶夏季,131,5,5.36,0.03817,1.07,40.92,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0,0.00,,1,1,0,0.2,0,0,,1,5.36,1,5.36,0,,0,5.36,0,0.00,0,0,0,0,0.00,0,9,4,4,1,0,0,0.0687,4,2,0,,0,0.00,0,0,,,78,4,1,0,0.00,0.04274,0,2.75,18
2024-09-25,371,关键词推广,371,关键词推广,68746518866,230513_好货快投,70786350330,蛋仔派对儿童水杯吸管双饮杯子小学生上学专用大肚杯男孩水壶夏季,799744844933,商品,蛋仔派对儿童水杯吸管双饮杯子小学生上学专用大肚杯男孩水壶夏季,71,0,0.00,0,,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,,,,0,0,0,,0,0,,0,,0,,0,,,,0,0.00,0,0,0,0,0.00,0,0,0,0,,,0,0,0,,0,,0,0.00,0,0,,,46,0,0,0,0.00,0,,0.00,0
2024-09-25,371,关键词推广,371,关键词推广,68746518866,230513_好货快投,70779515424,草莓熊双饮儿童水杯女生吸管杯子学生上学专用女孩迪士尼水壶夏季,765757912586,商品,草莓熊双饮儿童水杯女生吸管杯子学生上学专用女孩迪士尼水壶夏季,20,0,0.00,0,,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,,,,0,0,0,,0,0,,0,,0,,0,,,,0,0.00,0,0,0,0,0.00,0,0,0,0,,,0,0,0,,0,,0,0.00,0,0,,,15,0,0,0,0.00,0,,0.00,0
2024-09-25,371,关键词推广,371,关键词推广,68746518866,230513_好货快投,70762613260,大号大容量保温杯女生2024新款水杯子便携外出斜挎316不锈钢水,749610455418,商品,大容量保温杯女生2023新款水杯子便携外出斜挎冬季316不锈钢水壶,376,22,10.51,0.05851,0.48,27.95,0.00,0,0.00,0,0.00,0,59.90,109.70,169.60,3,1,2,0.13636,16.14,3.50,4,2,2,0.18182,0,0,,4,2.63,4,2.63,0,,0,2.63,3,497.00,0,0,0,0,0.00,0,32,18,14,0.77778,0,0,0.08511,10,2,1,0.5,0,0.00,0,2,2,84.80,252,18,2,0,59.90,0.06017,0.04762,101.42,1885
2024-09-25,371,关键词推广,371,关键词推广,68746518866,230513_好货快投,70738866644,玻璃杯女2024新款高颜值吸管豆浆水杯便携咖啡杯子可爱随行杯夏天,774842862003,商品,玻璃杯女2024新款高颜值吸管豆浆水杯便携咖啡杯子可爱随行杯夏天,291,14,7.42,0.04811,0.53,25.50,0.00,0,0.00,0,0.00,0,29.90,16.80,46.70,2,1,1,0.14286,6.29,3.71,2,0,2,0.14286,0,0,,2,3.71,2,3.71,0,,0,3.71,3,397.00,0,0,0,0,0.00,2,22,12,8,0.66667,0,0,0.0756,8,2,1,0.5,0,0.00,0,2,1,23.35,201,12,1,0,29.90,0.04943,0.07692,18.66,982
2024-09-25,371,关键词推广,371,关键词推广,68746518866,230513_好货快投,70738860642,奥特曼儿童水杯男孩小学生双饮吸管杯子上学专用幼儿园夏天水壶瓶,725386476392,商品,奥特曼儿童水杯男孩小学生双饮吸管杯子上学专用幼儿园夏季水壶瓶,125,8,6.62,0.064,0.83,52.96,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0,0.00,,3,3,0,0.375,1,0,,4,1.66,4,1.66,1,6.62,0.125,2.21,0,0.00,1,0,0,0,0.00,1,14,6,6,1,0,0,0.112,5,2,0,,0,0.00,0,0,,,94,6,2,1,0.00,0.06957,0,2.05,16
2024-09-25,371,关键词推广,371,关键词推广,68746518866,230513_好货快投,70738844704,大容量水杯女生塑料杯高颜值运动便携2024新款泡茶水分离杯子夏天,770446015937,商品,大容量水杯女生塑料杯高颜值运动便携2024新款泡茶水分离杯子夏天,84,1,0.37,0.0119,0.37,4.40,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0,0.00,,0,0,0,0,0,0,,0,,0,,0,,0,,0,0.00,0,0,0,0,0.00,0,1,1,1,1,0,0,0.0119,0,1,0,,0,0.00,0,0,,,63,1,0,0,0.00,0.01351,0,0.00,0
2024-09-25,371,关键词推广,371,关键词推广,68746518866,230513_好货快投,70727295848,大容量水杯女士高颜值2024新款塑料男生泡茶杯子便携运动水壶夏天,773987298091,商品,大容量水杯女士高颜值2024新款塑料男生泡茶杯子便携运动水壶夏天,330,18,9.98,0.05455,0.55,30.24,0.00,0,0.00,0,0.00,0,39.90,44.80,84.70,2,1,1,0.11111,8.49,4.99,1,0,1,0.05556,1,0,,2,4.99,2,4.99,1,9.98,0.05556,9.98,3,297.90,1,0,0,0,0.00,1,35,14,11,0.78571,0,0,0.10606,17,3,2,1,0,0.00,0,2,1,42.35,257,14,1,1,84.70,0.05369,0.125,78.95,1360
2024-09-25,371,关键词推广,371,关键词推广,68746518866,230513_好货快投,69711489039,316保温杯女新款2024男生水杯子儿童小学生上学专用男孩运动水壶,745722039090,商品,保温杯女生高颜值新款2023秋冬季男生水杯子儿童学生上学专用水壶,18,1,0.45,0.05556,0.45,25.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0,0.00,,1,1,0,1,0,0,,1,0.45,1,0.45,0,,0,0.45,0,0.00,0,0,0,0,0.00,0,1,1,1,1,0,0,0.05556,0,1,0,,0,0.00,0,0,,,12,1,1,0,0.00,0.05556,0,0.41,14
2024-09-25,371,关键词推广,371,关键词推广,68746518866,230513_好货快投,69640729093,库洛米保温杯双饮高颜值儿童水杯子女孩三丽鸥小学生上学专用水壶,754716553690,商品,库洛米保温杯双饮高颜值儿童水杯子女孩三丽鸥小学生上学专用水壶,157,12,6.30,0.07643,0.53,40.13,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0,0.00,,0,0,0,0,0,0,,0,,0,,0,,0,,0,0.00,0,0,0,0,0.00,0,17,9,8,0.88889,0,0,0.10828,6,2,0,,0,0.00,0,0,,,107,10,0,0,0.00,0.08511,0,0.00,46
2024-09-25,371,关键词推广,371,关键词推广,68746518866,230513_好货快投,69477008032,草莓熊保温杯女生高颜值2024新款迪士尼儿童水杯女孩学生上学专用,746720528548,商品,迪士尼草莓熊保温杯女生高颜值2024新款儿童水杯女孩学生上学专用,201,23,20.77,0.11443,0.90,103.33,0.00,0,0.00,0,0.00,0,109.90,10.00,119.90,2,1,1,0.08696,5.77,10.39,2,2,0,0.08696,0,0,,2,10.39,2,10.39,0,,0,10.39,2,399.00,0,0,0,0,0.00,4,48,16,11,0.6875,0,0,0.23881,26,3,1,0.5,0,10.00,1,2,1,59.95,143,17,2,0,109.90,0.10929,0.05,51.70,343
2024-09-25,371,关键词推广,371,关键词推广,68746518866,230513_好货快投,69450168345,超长保温饭盒上班族可微波炉加热带饭桶多层便当盒小学生专用餐盒,743658864782,商品,超长保温饭盒上班族可微波炉加热带饭桶多层便当盒小学生专用餐盒,763,30,13.36,0.03932,0.45,17.51,0.00,0,0.00,0,0.00,0,49.90,0.00,49.90,1,1,0,0.03333,3.74,13.36,2,2,0,0.06667,0,0,,2,6.68,2,6.68,0,,0,6.68,1,199.00,0,0,0,0,0.00,0,44,26,20,0.76923,0,0,0.05767,14,2,1,1,0,0.00,0,1,1,49.90,584,27,1,0,49.90,0.03938,0.03571,14.37,348
2024-09-25,371,关键词推广,371,关键词推广,68746518866,230513_好货快投,69359752825,不锈钢超长保温饭盒冬天上班族便携带饭桶手提24小时便当盒汤壶碗,693830220783,商品,不锈钢超长保温饭盒冬天上班族便携带饭桶手提24小时便当盒汤壶碗,4201,435,188.43,0.10355,0.43,44.85,0.00,0,0.00,0,0.00,0,1482.70,1132.40,2615.10,36,21,15,0.08276,13.88,5.23,47,32,15,0.10805,11,0,,58,3.25,58,3.25,11,17.13,0.02529,4.01,41,8091.00,7,4,0,0,0.00,18,888,354,311,0.87853,0,0,0.21138,447,3,32,0.91429,0,59.90,1,35,1,74.72,3215,354,40,8,2378.40,0.10959,0.07765,600.15,11166
